"default","utilization","age","debt_ratio","income","open_credit_lines","real_estate_loan","dependents","ever_past_due"
0,0.046740048,57,0.404799866,11916,13,1,0,0
0,0.057887851,56,0.238127698,4400,13,1,1,0
0,0.005326455,53,79,0,4,0,0,0
0,0.088809584,51,0.295480067,7123,12,1,0,0
0,0.021319787,64,0.24496788,2334,13,1,0,0
0,0.281880372,28,0.179975176,2416,7,0,0,0
0,0.063062463,54,4659,6643.166,5,1,0,0
0,0,53,2719,6643.166,5,1,0,0
1,0.402345742,37,0.337622356,12667,16,1,3,0
0,0.334295645,48,5368,6643.166,13,1,0,0
0,0.010350125,52,0.258589038,3812,6,1,1,0
0,0.336596148,36,0.08037225,1181,2,0,0,0
0,0.044842922,51,0.23358954,11318,5,1,2,0
0,1.011332794,52,10.80049875,400,8,1,2,0
0,0,36,0.370418677,7666,4,1,2,0
0,0,49,0.62273579,1600,10,1,1,0
1,0.314685703,51,0.160317928,16984,13,1,4,1
1,0.149314411,36,0.558320373,4500,9,1,0,0
0,0.037849716,62,0.162891787,8741,15,1,0,0
0,0.281115558,69,0.162186181,4500,10,0,1,0
0,0.005196165,70,1514,6643.166,9,1,0,0
0,0.133688867,49,0.093522183,4800,7,0,2,0
0,0.321457844,46,1434,6643.166,6,1,0,1
0,0,65,0.416379181,6666,10,1,0,0
0,0.827151013,56,0.219974716,8700,8,0,1,1
0,0.442798278,51,2092,6643.166,11,0,2,0
0,0.025082109,57,0.360879707,3000,15,0,0,0
0,0.578849363,48,0.367553674,6613,10,1,1,0
0,0.020703507,47,0.645104381,3400,6,1,2,0
1,1.248751249,33,0.175120326,2700,3,0,0,0
0,0.9999999,75,8,6643.166,2,0,0,0
0,0.569824212,40,0.361421689,11000,18,1,2,0
0,0.0382584,68,0.009831695,6000,12,0,0,0
0,0.964561473,35,0.305839582,4400,10,0,2,1
0,0.02731285,65,0.325335893,2083,6,0,0,0
0,0.035605591,81,0.017260735,7125,7,0,0,0
0,0.004595129,52,0.39095856,7166,7,1,0,0
0,0.042534081,69,0.009690817,6500,4,0,1,0
0,0.180162143,40,0.448326668,9501,15,1,1,0
0,0.054940099,35,0.662152897,5833,10,1,2,0
0,0.099724251,80,0.008908281,11000,3,0,0,0
0,0.030513202,68,48,6643.166,6,0,0,0
0,0.175434349,47,0.149077983,4500,9,0,0,0
0,0.019883105,64,0.028599606,6083,16,0,0,0
0,0.386084012,49,0.166452387,11666,17,0,3,0
0,0.008287427,55,0.115171335,7032,8,1,0,0
0,0.058687793,35,0.335733141,8333,6,1,2,0
0,0.091106715,63,0.035418452,3500,5,0,0,0
0,0.023114333,64,0.513540291,9083,16,1,0,0
0,0.083426677,64,0.037871034,2930,7,0,2,0
0,0.529411765,26,0.017052375,820,1,0,0,1
0,0.192722211,77,0.457930642,7035,21,1,1,0
0,0.9999999,32,0.177955511,4000,1,0,0,0
0,0.359412083,54,3.874422899,1082,22,1,0,0
0,0.106517279,40,0.263151915,8800,17,1,4,0
0,0.07953842,53,2958,6643.166,9,1,2,0
0,0.01239876,50,0.207518671,11916,4,1,0,1
0,0.9999999,56,0.00711943,12500,2,0,2,0
0,0.003938695,75,0.199949219,7876,11,1,0,0
0,0.520418652,36,0.232918082,2648,5,0,3,1
0,0.160899231,33,0.182363527,3333,13,0,0,0
0,0.252505361,52,0.442592901,6000,13,1,2,0
0,0.035670256,62,0.427674963,9401,9,1,0,0
0,0.046747539,60,1.012368584,3233,13,1,0,0
0,0.009639594,52,0.262440354,4400,5,0,0,0
0,0.986400389,36,0.441868921,11000,8,1,0,0
0,0.001019592,83,0.00019996,5000,10,0,0,0
0,0,76,272,0,6,0,0,0
0,0.045516721,40,0.090355422,11000,12,0,3,0
0,0.016142473,76,0.668266347,1666,11,1,0,0
0,0.759286581,41,0.408475574,1698,4,0,1,1
0,0.189734189,60,0.04587156,2833,2,0,0,0
0,0.049082484,63,0.361938937,16441,12,1,1,1
0,1.163184115,52,0.319174181,4213,7,0,0,0
0,0.238016933,58,0.601017347,7666,5,1,0,0
0,0.410946459,56,0.712194056,4575,16,1,0,0
0,0.476535633,33,0.312937413,5000,4,1,0,0
0,0.37504998,64,0.011195522,2500,4,0,0,0
0,0.116188171,33,0.043739065,4000,9,0,0,0
0,0.018497695,40,64,6643.166,13,0,0,0
0,0.254548841,56,0.461357487,8500,15,1,4,0
0,0.013574112,60,0.711075819,17000,11,1,0,0
0,0.9999999,27,0.260763359,3274,3,0,2,0
0,0.985092264,48,0.376905611,3082,4,1,0,0
0,0.011904653,69,1653,6643.166,20,1,0,0
0,0,39,0.735131912,6708,13,1,2,0
0,0.312877738,36,0.23072116,8000,28,0,0,0
0,0.060867801,50,3074,6643.166,15,1,0,1
0,0.141853991,79,0.812870978,3200,8,1,0,0
0,0.073191767,54,0.020708083,4490,4,0,0,0
0,0.473663158,36,0.650674663,2000,8,0,0,1
1,0.987668722,39,0.691279186,5010,14,1,2,1
0,0.475252475,38,0.428628549,2500,8,0,0,1
0,0.243842974,52,1321,6643.166,9,1,2,0
0,0.621468927,24,0.010079194,4166,3,0,0,0
0,0.084589254,76,0.044093178,1201,8,0,0,0
0,0.880239982,41,1290,6643.166,6,0,2,0
0,0.087182563,74,0.080495356,1291,6,0,0,0
0,0.111715105,47,0.315173697,16666,12,1,3,0
0,0,57,0.335066493,10000,11,1,3,0
0,0,63,0.052672049,2600,3,0,1,0
0,0,62,17,6643.166,4,0,0,0
0,0.101012576,51,0.34037277,12500,21,1,1,0
0,0.471803323,60,0.365787835,9633,12,1,1,0
0,0.249922521,63,0.254313231,19416,18,1,1,1
0,0,55,0.369192131,7166,7,1,1,0
0,0.066285085,58,0.228999349,9213,7,1,0,0
0,0.025711593,55,0.540702656,3500,8,1,2,0
1,0.02331266,58,0.632371083,4052,13,1,0,0
0,0.048540543,55,0.215576215,5700,9,1,0,1
0,0.077358439,44,0.324267573,10000,10,1,0,0
0,0.082452074,57,0.89117395,3500,12,1,1,0
0,0.357285429,25,0.001723544,2900,1,0,0,0
0,0.002140517,89,5,0,4,0,0,1
1,0,32,0.44187375,3500,5,1,2,0
0,0.072377744,48,0.399050079,12000,9,1,0,0
0,0.228591229,38,0.181233062,2951,4,0,0,1
0,0,58,526,6643.166,5,1,1,0
0,0,59,0.531464095,7881,8,1,0,1
0,0.9999999,32,0.132716821,4000,1,0,1,0
0,0.015293506,50,0.372513562,1105,13,0,0,0
0,0.059183801,26,0.067061144,1520,7,0,0,0
0,0.211859605,55,0.128716003,6323,8,0,1,0
0,0.019415751,62,1203,6643.166,9,1,0,0
0,0.917428326,66,2410,6643.166,7,1,0,1
0,0.716283716,46,0.26775232,5280,10,1,2,0
0,0.004680652,29,0.057388522,5000,4,0,0,0
0,0.4275909,39,0.342354782,10862,14,1,0,0
0,0.014646523,26,0.121568627,1274,7,0,0,0
1,1.008506531,58,3265,6643.166,20,0,0,1
0,0.556142972,58,0.177274242,3000,2,0,0,0
1,1.25748503,26,0.129805014,1794,1,0,0,0
0,0.031593681,33,523,6643.166,3,0,0,0
0,0.35407131,51,0.053521541,6800,5,0,0,0
0,0.002965614,29,0.515939338,3230,8,1,0,0
0,0.04564894,27,0.274952015,4167,21,1,0,0
0,0,45,0.735816454,10416,11,1,1,0
0,0.134374585,63,111,6643.166,2,0,0,0
0,0.9999999,40,11,6643.166,0,0,0,0
0,0.013218661,57,0.085321957,7500,10,1,0,0
0,0.000358843,54,0.720069983,4000,11,0,0,0
0,0.255610417,54,0.528550512,3414,9,1,1,0
0,0.9999999,24,0,3833,1,0,0,0
0,0.682708972,41,0.38708711,13350,8,1,1,1
0,0.013105862,76,736,6643.166,15,1,0,0
0,0.040536902,34,0.644091034,3646,11,1,0,0
0,0,46,0.107878122,3642,11,0,4,0
0,0.013375668,82,0.002606106,8057,7,0,0,0
0,0.9999999,48,0.165213329,6421,0,0,2,0
0,0.19877594,83,0.217065334,2800,9,0,0,0
0,0.053596215,86,68,6643.166,6,0,1,0
0,0.003550639,73,415,6643.166,11,0,0,0
0,0.715720439,33,1.002499107,2800,8,1,0,0
0,0.158100266,45,0.475322703,3950,19,1,1,1
0,0.626266154,56,0.142385321,5449,5,0,0,0
0,0.524915836,32,969,6643.166,6,0,0,0
0,0.335445712,40,0.344679838,4200,6,1,0,0
0,0.001876594,79,0.01332778,2400,10,0,0,0
0,0.235225157,37,0.335036659,4500,5,1,1,0
0,0.001901275,69,0,5455,6,0,0,0
0,0.107720423,47,0.216280839,9200,12,1,2,0
0,0.01339933,71,0.01283697,2336,3,0,1,0
0,0.064097861,56,1387,6643.166,11,1,0,0
0,0.547124146,40,0.121319069,9066,6,0,4,0
0,0.292567833,64,2231,0,5,1,0,0
0,0.157137145,59,0.264911696,3000,8,0,1,0
0,0.042202964,28,0.286158631,4500,6,1,0,0
0,0.734284381,45,11311,0,6,1,0,0
0,0.5112397,58,0.963084409,9453,13,1,1,0
1,0,44,6046,6643.166,9,1,0,0
1,0.71976008,47,64,6643.166,2,0,0,0
0,0.047294357,57,0.447142596,5476,14,1,0,0
0,0.028083912,50,0.380976732,3910,20,0,3,0
0,0.003888457,74,4,6643.166,3,0,0,0
0,0.009654537,73,0.122830656,18553,6,1,1,0
1,0.778719498,81,0.53801306,4287,11,1,0,0
0,0.173784093,55,0.196142489,15916,14,1,0,0
0,0.457154579,50,0.103425118,13400,7,0,2,0
0,0.119460647,34,0.32224953,6916,5,1,0,0
0,0.717853471,67,3174,6643.166,15,1,0,0
0,0.607205622,63,4627,6643.166,15,1,0,0
0,0.276593085,62,0.121835693,19000,8,1,0,0
0,0.128419662,59,0.226433961,11000,10,1,0,0
0,0.059356682,32,4121,6643.166,10,1,0,0
0,0.000237284,64,0.427787663,6743,10,1,0,0
0,0.738420926,72,2367,6643.166,11,1,0,0
0,0.086492476,64,0.074734316,5833,8,1,1,0
0,0.222472191,30,0.589815683,3200,4,1,0,0
0,0.035754761,79,0.00829363,5666,5,0,1,0
0,0.093741762,41,0.718171926,3675,10,1,2,1
0,0.105969699,55,3063,6643.166,8,1,0,0
0,0.041411471,45,0.008456176,8750,3,0,3,0
0,0.452864285,49,0.330947228,6006,10,1,1,0
0,0.9999999,26,0.137820513,1871,1,0,0,0
0,0.15189171,59,0.301074556,15075,13,1,0,0
0,0.606025418,39,0.375647341,7916,10,1,2,1
0,0.075168462,48,1421,6643.166,3,1,0,0
0,0.515975688,28,0.679853795,4650,14,1,0,0
0,0.347921078,42,0.373740482,13000,11,1,2,0
0,0.108983159,53,0.31035201,4800,10,1,0,0
0,0.165720783,68,0.311916978,8575,10,1,0,0
0,0.194625748,31,0.283571758,4333,20,0,0,1
0,0.958820874,56,0.236573549,9700,12,1,1,0
0,0.799018271,30,1.298161471,1250,4,1,0,0
0,0.819115784,54,0.528381219,2853,7,1,0,0
0,0,39,0.551779288,2500,7,1,0,0
0,0.122544324,57,0.42893401,4333,9,1,1,0
0,0.667833042,60,81,6643.166,2,0,0,0
0,0.3882572,45,1.112942122,4975,13,1,1,0
0,2.258964143,33,0.032483758,2000,1,0,2,1
0,0.013767118,64,2004,6643.166,10,1,0,0
0,0.9999999,34,0,5400,0,0,0,1
0,0.037379559,37,0.333851794,9000,11,1,0,0
0,0.00339983,63,0.262694922,2500,5,0,0,0
0,0.020480494,35,1673,6643.166,10,1,1,0
0,0.518186405,73,0.504887091,8900,17,1,1,0
0,0.003735788,39,0.459166466,4150,10,1,0,0
0,0.9999999,38,2628,6643.166,6,1,0,0
0,0.802993617,42,0.524458002,9178,9,1,3,1
0,0.9999999,36,0.194963754,2620,3,0,0,0
0,0.707145775,64,3930,6643.166,13,1,0,0
0,0.288592785,51,0.226213976,10131,4,1,3,0
0,0.397244161,25,0.294852574,2000,5,0,0,0
0,0.004884836,34,0.474904943,5259,11,1,2,0
0,0.17545213,55,0.27018019,9600,11,1,0,1
1,0.514353049,39,0.984408835,2308,15,1,1,0
0,0.00069993,83,0,10500,4,0,0,0
0,0.822400231,63,0.515793683,2500,12,0,0,0
0,0.0427599,52,7806,6643.166,21,1,2,0
0,0.222506167,59,0.271467415,11400,9,1,0,0
0,0.391045602,24,0.069040925,3200,11,0,0,0
0,0.028775625,44,0.137224283,5122,4,0,0,0
0,0.477367751,36,0.339874121,2700,6,0,0,0
0,0.018538176,74,1184,6643.166,8,1,0,0
0,0.041366785,45,0.224577542,10000,8,0,2,0
0,0.994269551,41,2809,6643.166,5,1,0,0
0,0.127159603,63,0.454098361,5489,20,1,0,0
0,0.610408703,41,0.064417178,2933,7,0,2,1
0,0.156645781,45,0.560214893,6700,8,1,2,1
0,0.9999999,47,0.370691923,3800,6,0,1,0
0,0.029132576,68,0.008222093,10337,10,1,1,0
0,0.153646677,34,1.220066377,3916,7,1,0,0
0,0.083781617,46,0.421201915,5640,16,1,2,0
1,0.913773615,55,0.881655429,4300,17,1,1,1
0,0.251284106,34,0.75145816,8400,18,1,0,0
0,0.072587125,29,0.046662778,12000,15,0,0,0
0,0,35,0,1500,3,0,0,0
0,0.133613717,43,0.421048246,12000,14,1,2,1
0,0.001905482,37,2.694610778,500,11,1,2,0
0,0.040547951,74,0.020736901,5400,5,0,0,0
0,0.03452873,55,0.514162132,7166,7,1,1,0
0,0.010441271,72,692,6643.166,7,0,0,0
0,0,80,1589,6643.166,8,1,0,1
0,0.001882242,50,1.317473011,2500,9,1,1,0
0,0,52,0.257757365,8926,11,1,2,0
0,0.055228298,48,0.146276596,12407,5,1,0,0
0,0.946508915,44,0.148162041,2665,5,0,1,0
0,0,50,0,6400,2,0,0,0
0,0.833594158,44,178,6643.166,9,0,0,0
0,0.030327811,70,1934,6643.166,11,1,0,0
0,0.194273425,53,817,6643.166,13,0,3,0
0,0,70,0,3500,6,0,0,0
0,0.205655719,36,2082,6643.166,13,1,0,0
0,0.154955579,62,2446,6643.166,4,1,0,1
0,0.016658432,53,0.315187201,9000,6,1,0,0
0,0.475841386,43,0.198811453,1850,2,0,3,0
0,0.061439281,58,0.498692509,6500,19,1,1,0
0,0.527904017,67,486,6643.166,4,1,0,0
0,0.319378527,59,0.156959213,6300,22,0,0,0
0,0.9999999,55,0.167543201,5323,1,0,2,0
0,0.077910174,82,162,6643.166,2,0,0,0
0,0.278636315,47,0.587361677,6867,22,1,4,0
0,0.352319991,43,0.246784845,8630,8,0,1,0
0,0.256314605,58,1.511162946,3000,24,1,0,1
0,0,41,0.346902339,5600,4,1,0,0
0,0.066113797,63,0.621679828,9750,24,1,2,0
0,0.749133564,50,0.432119554,4750,17,1,0,1
0,0.041992219,32,85,6643.166,7,0,0,0
0,0.212785199,37,106.2727273,21,6,1,4,1
0,0,26,346,6643.166,8,0,0,0
0,0.019327552,80,0.180763847,5000,11,0,0,0
1,0.878245498,40,0.18141723,3400,5,0,1,0
0,0.066928871,35,0.611050027,3637,5,1,2,0
0,0.110327321,52,0.313439924,6316,16,1,1,0
1,0.228742911,38,3558,6643.166,19,1,2,1
0,0.691722293,78,0.691183331,6430,6,1,0,0
0,0.275946359,57,0.283411686,13400,10,1,0,1
0,0.037454421,57,0.355043926,3300,17,1,0,0
0,0.357684244,32,710,6643.166,6,0,0,1
0,0.102950576,43,0.252274773,10000,18,1,3,1
0,0.9999999,60,10.17127624,3000,4,1,0,1
0,0.040283239,54,0.135553584,12400,11,1,0,0
0,0.352989385,59,0.43955635,13433,18,1,2,1
0,0.666948696,56,0.185055253,5700,7,0,0,0
0,0.181442474,32,0.067877957,8750,2,0,0,0
0,0.863213679,29,0.102670277,18836,4,1,2,0
0,0.093632815,68,0.306846806,4366,6,1,0,0
0,0,50,0,6250,4,0,0,0
0,0.479013137,36,0.531659631,4500,14,1,2,0
0,0.257067036,37,0.291809152,6140,6,0,4,0
0,0.02403549,63,19,6643.166,2,0,0,0
0,0.001890458,47,0.268693009,6579,15,1,1,1
0,0.399033876,32,0.433893685,2200,7,0,0,0
0,0.9999999,31,0.047961631,3335,2,0,4,0
0,0.245930854,39,0.537720414,5500,11,1,1,0
0,0.408690635,46,1.055195584,4166,12,1,0,0
0,0.897369039,57,2910,6643.166,16,0,0,0
1,0.017558727,47,0.53540175,2513,10,1,0,0
0,0.115428519,41,0.278969295,6480,12,1,0,0
0,0.83983667,49,3308,6643.166,8,1,1,0
0,0.004384128,36,0.637788225,4466,11,1,1,0
0,0.383952208,35,0.498566762,15000,18,1,0,0
0,0.039609476,50,1132,6643.166,13,0,0,0
0,0.02464305,75,0.009947892,4221,10,0,1,0
0,0.9999999,32,0.178302196,3050,1,0,2,0
0,0.284499685,66,1408,6643.166,8,0,1,0
0,0.9999999,38,0.134071341,6503,1,0,3,1
0,0.224507069,58,1068,6643.166,8,1,0,0
0,0.643133922,47,0.158997955,7823,3,0,0,0
1,0.546513871,35,0.93824256,8500,17,1,2,0
0,0.546015655,39,0.407318536,5000,8,1,0,0
0,0.14938018,54,0.428758481,8400,14,1,1,1
0,0.016221174,65,0.194925029,2600,9,1,3,0
0,0.068038735,55,2.496503497,1000,6,1,2,0
0,0.038660566,71,0.308086489,8000,7,1,0,0
0,0.258812185,35,3947,6643.166,4,1,0,0
0,0.033458036,80,0.431051723,11000,6,1,0,0
0,0.391214634,39,0.287181335,11100,8,1,2,1
0,0.377915278,51,0.061148228,8830,5,0,1,0
0,0.039686202,46,7,6643.166,6,0,1,0
0,0.9999999,51,35,6643.166,0,0,0,1
1,0.829560586,34,0.248187953,4000,6,1,2,1
0,0.631259134,39,0.273340433,2816,7,0,0,0
0,0.034384238,84,51,6643.166,10,0,0,0
0,0.054537616,53,0.266824339,4650,10,1,0,0
0,0.50009998,34,0.211071821,8200,3,1,0,0
0,0.112820211,81,0.312868713,10000,6,1,0,0
0,0.012538557,63,0.38510101,2375,12,1,0,0
1,0.232226657,59,6.094452774,2000,16,1,1,1
0,0.048037041,30,2235,6643.166,5,1,0,0
0,0.530405318,61,0.469418849,13782,22,1,0,1
0,0.520689428,68,0.777370438,6000,9,1,0,1
0,0.022135842,48,0.003547815,6200,2,0,1,0
0,0.323481841,26,262,6643.166,3,0,0,0
0,0.014466655,51,0.262962153,4570,28,1,0,0
0,0.022420519,72,1004,6643.166,6,1,0,0
0,0.002349883,66,0.39184953,5103,5,1,0,0
0,0.1925349,38,0.225741941,12500,12,1,0,0
0,0.251804415,66,0.611755298,2500,7,1,0,0
0,0.088911089,35,0.000526177,3800,3,0,0,0
0,0.030761368,62,0.015661446,3000,5,1,0,0
0,0.218991588,54,0.586137954,3000,13,1,0,0
0,0.9999999,38,0.110878973,6700,3,0,3,0
0,0,45,0.365016502,7574,10,1,1,0
0,0.223967181,49,1632,6643.166,8,1,0,0
0,0.220201834,34,0.462354974,4050,10,1,1,0
0,0.788340389,43,0.099845092,7100,3,0,1,0
0,0.034754891,73,1627,6643.166,12,1,0,0
0,0,43,0.281729338,15450,10,1,5,0
0,0.148225606,63,1313,6643.166,11,1,0,0
0,0.68028326,80,0.42985336,4568,6,1,0,0
0,0.179110121,41,0.27491843,9500,10,1,2,0
0,0.211367652,60,0.24045329,10500,19,1,0,0
0,0.012987013,22,0,0,2,0,0,0
0,0.247135843,34,0.090524087,5666,3,0,1,0
0,0.9999999,43,0.129623459,3000,1,0,0,0
1,0.00073798,41,0.493126718,4000,4,1,2,0
0,0.866344471,34,0.14802475,2100,1,0,0,0
0,0,87,0.067381539,6900,4,0,1,0
0,0.9999999,66,0.229471417,11142,6,1,0,0
0,0.096113878,41,0.224395714,8025,10,0,4,0
0,0,37,0.372395469,7150,3,1,2,0
0,0.275326535,66,0.38317757,5884,17,1,0,1
0,0.595112469,33,0.378525482,2020,3,0,0,0
0,0.026147183,67,0.329780147,1500,7,1,0,0
0,0.28927034,48,0.691654173,2000,7,1,2,0
0,0.040423812,61,28,6643.166,6,0,0,0
0,0.223677632,67,0.326283407,5200,4,1,2,0
0,0.077246781,32,0.368421053,4084,7,1,0,0
0,0.328303003,59,0.480057771,9000,9,1,0,1
0,0.572324438,50,1.052171197,3200,12,1,3,0
0,0.966275454,37,0.683523654,4290,8,1,2,0
0,0.075327056,62,0.071378477,12832,7,1,0,0
0,0.011073664,52,0.012372578,12850,4,0,3,0
0,0.960431398,63,0.31506036,5052,3,1,1,0
0,0.123471362,63,0.364188164,2635,6,1,1,0
0,0.127493625,64,0.09438021,14875,6,1,1,0
0,0.083766009,53,0.34210815,9116,6,1,1,0
0,0.48092721,62,1.031724668,5200,14,1,1,0
0,0.009917446,64,0.447430975,5468,12,1,0,0
0,0.9999999,37,0.377631696,11256,11,1,1,0
0,0.078754404,30,2129,6643.166,6,1,0,0
0,0.135042385,71,0.017903057,10500,14,0,0,0
0,0.007999878,65,15,6643.166,13,0,0,0
0,0.099190841,57,0.604398743,3500,9,1,0,0
0,0.29739805,52,0.579717373,6014,8,1,3,0
0,0.307191593,39,0.607185223,5900,5,1,0,0
0,0.044225262,39,1776,6643.166,4,1,0,0
0,0.125014705,66,0.404638145,2500,4,1,0,1
0,0.004104171,55,1,0,5,0,0,1
0,0.013713796,47,0.401267976,6466,6,1,0,0
0,0.163836164,53,0.092762895,2500,5,0,0,1
0,0.820545297,45,3799,6643.166,4,1,2,1
0,0.428382755,36,0.2706115,6573,12,1,0,0
0,0.0199992,52,0.188452887,4000,6,1,1,0
0,0.089146989,45,0.25974805,5000,7,1,0,1
0,0.612030682,74,0.76967187,3138,10,1,0,1
0,0,48,0.05692407,10838,4,0,1,0
0,0.801764544,35,0.430314406,2130,5,0,2,1
0,0,46,0.450288902,5018,9,1,0,0
0,0.010751197,76,0.117910841,3790,17,0,0,0
0,0,70,0.252527295,4945,9,1,0,0
0,0.390088472,39,0.326036484,3014,6,0,0,0
0,0.007353556,80,0.29991431,3500,16,0,1,0
0,0.9999999,38,17,6643.166,1,0,0,1
0,0.39142696,58,0.384779992,7476,6,1,0,1
0,0.132820925,42,0.914452555,3424,16,1,1,0
0,0.842078961,60,0.150494324,2730,10,0,1,0
1,0.954449046,55,773,6643.166,7,0,0,1
0,0.804681521,43,0.533815481,10231,12,1,4,0
0,0.751585703,56,1.478577549,2333,8,1,0,0
0,0.28910532,55,0.939430965,5728,17,1,0,0
0,0.003157687,32,1,6643.166,1,0,0,0
0,0.684020951,50,0.894878706,11500,21,1,0,0
1,0.81054584,57,1.141452126,3456,29,1,1,1
0,0,45,0.012529992,3750,8,0,3,1
0,0.926059916,48,12546,6643.166,8,1,0,1
0,0.17988008,23,0.003127443,2557,2,0,0,0
0,0.941447055,54,1.843949701,4850,15,1,1,0
0,0.023237542,58,0.812428571,6999,19,1,1,0
0,0.01718597,48,0.348886815,7500,8,1,2,0
0,0.506995336,29,0.5029988,2500,6,1,0,0
0,0.120355791,59,0.151986183,11000,10,1,0,0
0,0.247597087,56,0.702749471,5200,8,1,2,0
0,0.823059361,71,2061,6643.166,6,0,0,1
1,0.902797114,45,2788,6643.166,8,1,0,1
0,0.099482078,44,0.431368631,5004,7,1,3,0
0,0.418397882,58,0.414148447,7180,14,1,0,0
0,0.537344212,57,0.627822789,5800,19,1,0,0
0,0.002776037,55,0.37584925,7800,11,1,1,0
0,0.9999999,82,0,1400,0,0,0,0
0,0.317047101,65,0.173402868,2300,14,0,0,0
0,0.100578252,69,2209,6643.166,11,1,2,0
0,0.109278443,54,1370,6643.166,5,1,0,0
0,0.012951764,68,1968,6643.166,5,1,0,0
0,0.186223251,58,0.251769464,8900,11,1,3,1
0,0.219540157,31,220,6643.166,4,0,0,0
0,0.809765043,64,0.476433476,10777,11,1,0,0
0,0.126458612,60,263,6643.166,7,0,0,0
0,0.281812558,79,0.304637654,10500,16,1,1,1
0,0.058309113,70,0.723310676,2500,12,1,0,0
0,0.075662361,63,0.315812527,6848,7,1,0,0
1,0.087649402,27,0.009995457,2200,2,0,1,0
0,0.544761241,58,0.592103062,5976,13,1,1,0
0,0.099272518,58,0.034020012,8494,3,0,3,0
0,0.201132761,65,0.248417722,7583,9,1,0,0
0,0,48,0.31834083,2000,5,0,1,0
0,0,43,0,6643.166,2,0,0,0
0,0.963614554,46,0.224283305,3557,5,1,3,0
0,0.027130865,43,0.256738293,8050,6,1,1,0
0,0.19129696,70,0.213109877,10083,15,1,0,0
0,0.9999999,50,0.914857386,2348,5,1,0,0
0,0.030586236,36,0.310935893,2916,5,0,2,1
0,0.041084962,64,0.264227981,12000,8,1,0,0
0,0.375897212,62,0.29563096,9017,21,1,0,0
0,0.9999999,68,0.196745562,1351,3,0,0,0
0,0,37,1898,6643.166,3,1,0,1
0,0.028200734,56,0.084599116,5200,10,1,0,0
0,0.076703026,41,0.388436652,4790,14,1,0,0
0,0.227820379,77,0.554915922,6600,24,1,0,0
0,0,53,0,3000,2,0,1,0
0,0.019391297,68,0.064577141,3700,9,0,1,0
0,0.149113358,68,0.699205217,4906,8,1,0,0
0,0.726759759,55,0.65170345,9333,9,1,2,0
0,0.099815157,57,0.232339826,4260,8,1,1,0
0,0.00077776,74,0.209539523,13333,6,1,0,0
0,0.51835032,73,0.685146095,9000,13,1,0,0
0,0.083984419,49,2461,6643.166,5,1,3,0
0,0.047286367,69,0.012931609,7500,5,0,0,0
0,0.142122933,54,2859,6643.166,18,1,1,0
0,0.058416154,29,0.299711296,5541,10,0,0,0
0,0.062081558,28,0.012387188,5650,6,0,0,0
0,0.9999999,27,0.014697237,1700,0,0,1,0
0,0,43,0.437351223,4620,7,1,0,0
0,0.065421016,56,0.238432226,1836,9,0,0,1
0,0.901408451,27,0.15104398,2250,5,0,0,0
0,0.072018143,50,1.434782609,2000,12,1,1,0
0,0.392192869,43,0.150205533,9000,8,0,2,0
0,0.507497501,68,0.012468828,3608,3,0,0,0
0,0,37,1.687366167,1400,8,1,0,0
1,0.9999999,60,0.540617473,4566,2,1,0,1
0,0.016118843,38,0.1247501,2500,12,0,1,0
0,0.593788744,63,3400,6643.166,13,1,1,0
0,0.9999999,64,423,6643.166,2,0,0,0
0,0.213456163,64,0.735554618,2370,9,1,0,0
0,0.040253329,54,0.401668012,7433,12,1,2,0
0,0.443626281,53,0.253686578,4000,6,0,1,0
0,0.05575925,62,0.014802119,6417,6,0,0,0
0,0.007749806,60,0.220213749,7578,8,1,0,0
0,0.696495633,46,0.276620563,6000,10,0,1,0
0,0.120179936,52,0.427216786,9912,10,1,1,1
0,0.022516958,67,1031,6643.166,5,1,0,0
0,0.017594819,52,0.306472244,3908,7,1,1,0
0,0.9999999,65,0.061422414,5567,1,0,0,1
0,0,84,0,6643.166,1,0,0,0
0,0.465521089,47,4085,6643.166,8,1,0,0
0,0.874912509,46,0.302199741,8500,4,1,0,0
0,0.141762552,78,0.028257457,5732,5,0,0,0
0,0.017926392,62,0.005187456,4240,6,0,0,0
0,0.07372713,53,0.139694329,7000,16,0,0,0
0,0.06781117,71,0.332303218,5500,19,1,1,0
1,0.887080965,45,0.482275525,4710,4,1,2,0
0,0.293687348,31,1268,6643.166,13,0,0,0
0,0.004195682,45,0.478190226,8000,12,1,1,1
1,0.767840152,74,0.2964495,2900,4,0,0,1
1,0.041191762,31,0.261369315,2000,3,0,0,0
0,0.015200908,63,0.007998609,5750,3,0,0,0
0,0.839792644,54,0.68240621,3091,9,1,1,0
0,0.11327535,54,695,6643.166,5,1,1,0
0,0.021418674,57,0.281414439,4750,13,1,1,0
0,0.924271715,45,0.441760601,3725,7,0,2,1
0,0.028458411,54,0.21915701,9750,22,1,0,0
0,0.845719252,50,0.323338331,2000,6,0,1,0
1,0.965034965,35,0.062791628,7500,2,1,2,0
0,0.124366408,53,2196,6643.166,11,1,4,0
0,0.033203829,71,0.318874019,6500,11,1,0,0
0,0.036422035,30,1756,1,10,1,0,0
0,0.9999999,41,0.007664112,3000,0,0,0,0
0,0.147775796,33,430,6643.166,8,0,0,0
0,0,68,0.634674923,1614,9,1,1,0
0,0.119775556,31,0.041959578,4551,3,0,0,0
