"year","union","ethnicity","married","health","industry","occupation","residence","lwage","lschool","lexper"
2014,"yes","other","no","no","Professional_and_Related Service","Service_Workers","nothern_central",11.012711504484,2.39789527279837,1.79175946922805
2015,"yes","other","no","no","Professional_and_Related Service","Service_Workers","nothern_central",11.0062153608236,2.39789527279837,1.94591014905531
2016,"no","other","no","no","Professional_and_Related Service","Service_Workers","nothern_central",11.0736304233114,2.39789527279837,2.07944154167984
2018,"yes","other","yes","no","Professional_and_Related Service","Craftsmen, Foremen_and_kindred","nothern_central",11.4476354081671,2.39789527279837,2.30258509299405
2012,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.0519075576544,2.56494935746154,1.38629436111989
2014,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.3889221348671,2.56494935746154,1.79175946922805
2015,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.0519075576544,2.56494935746154,1.94591014905531
2016,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.7799568308486,2.56494935746154,2.07944154167984
2017,"no","other","no","no","Professional_and_Related Service","Clerical_and_kindred","nothern_central",10.8469005284202,2.56494935746154,2.19722457733622
2018,"no","other","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","nothern_central",11.0007001954903,2.56494935746154,2.30258509299405
2011,"no","other","no","no","Trade","Service_Workers","nothern_central",10.0519075576544,2.30258509299405,1.38629436111989
2013,"no","other","no","no","Trade","Sales_Workers","nothern_central",10.3220811042596,2.30258509299405,1.79175946922805
2014,"no","other","no","no","Trade","Service_Workers","nothern_central",10.0519075576544,2.30258509299405,1.94591014905531
2017,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","nothern_central",10.8920609917813,2.30258509299405,2.30258509299405
2018,"no","other","no","no","Trade","Sales_Workers","south",10.6342361069808,2.30258509299405,2.39789527279837
2013,"no","other","no","no","Professional_and_Related Service","Service_Workers","nothern_central",10.8231041475908,2.484906649788,1.6094379124341
2014,"no","other","no","no","Business_and_Repair_Service","Service_Workers","nothern_central",10.8488894136457,2.484906649788,1.79175946922805
2015,"no","other","no","no","Trade","Sales_Workers","nothern_central",11.249390034956,2.484906649788,1.94591014905531
2018,"no","other","yes","no","Professional_and_Related Service","Sales_Workers","nothern_central",12.0861642090588,2.484906649788,2.30258509299405
2011,"yes","black","no","no","Professional_and_Related Service","Service_Workers","nothern_central",11.0199282988871,2.63905732961526,0.693147180559945
2012,"yes","black","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.1216981172034,2.63905732961526,1.09861228866811
2014,"no","black","no","no","Construction","Craftsmen, Foremen_and_kindred","north_east",11.243235100043,2.63905732961526,1.6094379124341
2015,"no","black","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","north_east",11.458200605281,2.63905732961526,1.79175946922805
2016,"yes","black","no","no","Construction","Clerical_and_kindred","north_east",11.1053792428457,2.63905732961526,1.94591014905531
2017,"no","black","no","no","Construction","Managers, Officials_and_Proprietors","north_east",11.5829114964438,2.63905732961526,2.07944154167984
2018,"yes","black","yes","no","Other","Clerical_and_kindred","north_east",11.1456197858987,2.63905732961526,2.19722457733622
2011,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",11.3330135626257,2.484906649788,1.09861228866811
2013,"no","other","yes","yes","Manufacturing","Operatives_and_kindred","nothern_central",11.3244543181483,2.484906649788,1.6094379124341
2014,"no","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.6317335750583,2.484906649788,1.79175946922805
2015,"no","other","yes","no","Manufacturing","Laborers_and_farmers","nothern_central",11.3716975585947,2.484906649788,1.94591014905531
2016,"yes","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.4751261890961,2.484906649788,2.07944154167984
2017,"yes","other","yes","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.5748598169508,2.484906649788,2.19722457733622
2011,"no","other","no","no","Construction","Professional, Technical_and_kindred","nothern_central",11.0276514343586,2.484906649788,1.09861228866811
2012,"no","other","no","no","Construction","Professional, Technical_and_kindred","nothern_central",11.0193854144872,2.484906649788,1.38629436111989
2013,"no","other","no","no","Construction","Professional, Technical_and_kindred","nothern_central",11.0271772577968,2.484906649788,1.6094379124341
2014,"no","other","no","no","Business_and_Repair_Service","Professional, Technical_and_kindred","nothern_central",11.2513200225245,2.484906649788,1.79175946922805
2015,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","nothern_central",11.2943724858379,2.484906649788,1.94591014905531
2016,"no","other","yes","no","Trade","Clerical_and_kindred","nothern_central",11.2711353928112,2.484906649788,2.07944154167984
2017,"no","other","yes","no","Trade","Professional, Technical_and_kindred","nothern_central",11.4955959729523,2.484906649788,2.19722457733622
2018,"no","other","yes","no","Trade","Professional, Technical_and_kindred","nothern_central",11.3631040503362,2.484906649788,2.30258509299405
2012,"no","other","no","no","Trade","Service_Workers","nothern_central",10.0519075576544,2.30258509299405,1.38629436111989
2013,"no","other","no","no","Manufacturing","Service_Workers","nothern_central",10.5474657596875,2.30258509299405,1.6094379124341
2015,"yes","other","no","no","Professional_and_Related Service","Service_Workers","nothern_central",10.2902535842118,2.30258509299405,1.94591014905531
2016,"yes","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.8584815560215,2.30258509299405,2.07944154167984
2017,"yes","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",11.1913298407708,2.30258509299405,2.19722457733622
2011,"yes","other","no","no","Trade","Operatives_and_kindred","nothern_central",11.4572443476256,2.484906649788,1.09861228866811
2013,"yes","other","yes","no","Trade","Operatives_and_kindred","nothern_central",11.7660130646975,2.484906649788,1.6094379124341
2014,"yes","other","no","no","Trade","Operatives_and_kindred","nothern_central",11.3376162640381,2.484906649788,1.79175946922805
2011,"yes","other","no","no","Other","Service_Workers","nothern_central",10.4547810921439,2.30258509299405,1.09861228866811
2012,"yes","other","no","no","Other","Service_Workers","nothern_central",10.0519075576544,2.30258509299405,1.38629436111989
2013,"yes","other","no","no","Other","Service_Workers","nothern_central",10.0519075576544,2.30258509299405,1.6094379124341
2014,"yes","other","no","no","Other","Service_Workers","nothern_central",10.4313558218798,2.30258509299405,1.79175946922805
2015,"yes","other","no","no","Other","Service_Workers","nothern_central",10.0519075576544,2.30258509299405,1.94591014905531
2016,"no","other","no","yes","Other","Professional, Technical_and_kindred","nothern_central",10.4056367446946,2.30258509299405,2.07944154167984
2017,"no","other","no","no","Other","Laborers_and_farmers","nothern_central",10.7398886150258,2.30258509299405,2.19722457733622
2018,"no","other","yes","no","Other","Laborers_and_farmers","nothern_central",10.8350670138909,2.30258509299405,2.30258509299405
2011,"no","black","no","no","Construction","Operatives_and_kindred","nothern_central",11.3225936717223,2.56494935746154,1.09861228866811
2012,"no","black","no","no","Construction","Clerical_and_kindred","nothern_central",11.5914501903221,2.56494935746154,1.38629436111989
2014,"no","black","no","no","Construction","Professional, Technical_and_kindred","nothern_central",11.219168175703,2.56494935746154,1.79175946922805
2015,"no","black","no","no","Construction","Managers, Officials_and_Proprietors","nothern_central",11.3763586128536,2.56494935746154,1.94591014905531
2016,"no","black","no","no","Construction","Professional, Technical_and_kindred","north_east",11.7142660087612,2.56494935746154,2.07944154167984
2018,"no","black","no","no","Construction","Professional, Technical_and_kindred","north_east",11.3495319178118,2.56494935746154,2.30258509299405
2011,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",10.6326411513184,2.56494935746154,1.09861228866811
2012,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",10.8688126092463,2.56494935746154,1.38629436111989
2013,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",11.0729954568803,2.56494935746154,1.6094379124341
2014,"no","other","no","no","Manufacturing","Laborers_and_farmers","nothern_central",11.1461410203686,2.56494935746154,1.79175946922805
2016,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.3677434957507,2.56494935746154,2.07944154167984
2017,"no","other","no","no","Manufacturing","Managers, Officials_and_Proprietors","nothern_central",11.4755092267723,2.56494935746154,2.19722457733622
2018,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.7394928283449,2.56494935746154,2.30258509299405
2011,"no","other","yes","no","Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","nothern_central",11.025210064265,2.484906649788,1.38629436111989
2012,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.8530643066866,2.484906649788,1.6094379124341
2013,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.8375488484637,2.484906649788,1.79175946922805
2014,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.9516237566694,2.484906649788,1.94591014905531
2015,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.8520648193148,2.484906649788,2.07944154167984
2016,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",10.89773975088,2.484906649788,2.19722457733622
2018,"yes","other","yes","no","Professional_and_Related Service","Service_Workers","nothern_central",11.0771173281953,2.484906649788,2.39789527279837
2011,"no","other","no","no","Trade","Managers, Officials_and_Proprietors","nothern_central",11.0597068951309,2.484906649788,1.09861228866811
2013,"no","other","no","no","Manufacturing","Operatives_and_kindred","nothern_central",11.6958289357527,2.484906649788,1.6094379124341
2014,"no","other","no","no","Manufacturing","Managers, Officials_and_Proprietors","nothern_central",11.674871850596,2.484906649788,1.79175946922805
2015,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.9050315371857,2.484906649788,1.94591014905531
2017,"no","other","no","no","Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central",11.812891010717,2.484906649788,2.19722457733622
2018,"no","other","yes","no","Trade","Craftsmen, Foremen_and_kindred","nothern_central",11.6441826485406,2.484906649788,2.30258509299405
2011,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.3107590281797,2.39789527279837,0.693147180559945
2012,"no","other","no","no","Professional_and_Related Service","Clerical_and_kindred","nothern_central",10.3493675323013,2.39789527279837,1.09861228866811
2013,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.3072418647338,2.39789527279837,1.38629436111989
2014,"no","other","no","no","Professional_and_Related Service","Professional, Technical_and_kindred","nothern_central",10.0519075576544,2.39789527279837,1.6094379124341
2015,"no","other","no","no","Other","Sales_Workers","nothern_central",10.6601736923381,2.39789527279837,1.79175946922805
2016,"no","other","no","no","Other","Sales_Workers","nothern_central",11.0118187921558,2.39789527279837,1.94591014905531
2017,"no","other","no","no","Other","Sales_Workers","nothern_central",11.2593162628516,2.39789527279837,2.07944154167984
2018,"no","other","yes","no","Other","Clerical_and_kindred","nothern_central",11.1551308944835,2.39789527279837,2.19722457733622
2011,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","nothern_central",11.5924474832624,2.70805020110221,1.09861228866811
2012,"no","other","no","no","Manufacturing","Professional, Technical_and_kindred","nothern_central",11.6797428677803,2.70805020110221,1.38629436111989
